sex,fb,email_domain,associations,words,badwords,abuse
F,1,gmail.com,39,0,2,0
M,1,ukr.net,39,0,0,0
F,1,mail.ru,39,0,0,0
F,1,yandex.ru,39,1,0,0
,0,mail.ru,39,0,0,0
,0,gmail.com,39,0,0,0
,0,list.ru,39,1,3,0
F,1,gmail.com,39,0,0,0
M,1,,39,0,9,0
,0,ymail.com,39,1,2,0
F,1,gmail.com,39,1,0,0
,0,mail.ru,39,0,7,0
F,1,mail.ru,39,0,2,0
F,1,mail.ru,39,0,11,0
M,1,mail.ru,39,0,0,0
,0,mail.ru,39,0,0,2
M,1,yandex.ru,39,0,0,0
F,1,mail.ru,39,0,4,0
,0,gmail.com,39,2,5,0
,0,gmail.com,39,1,1,0
M,1,ukr.net,39,1,5,0
M,1,yandex.ru,39,1,6,0
,0,gmail.com,39,0,0,0
M,1,mail.ru,39,0,2,0
F,1,gmail.com,39,0,6,0
,0,mail.ru,39,0,0,0
M,1,rambler.ru,39,0,0,0
M,1,mail.ru,39,1,0,0
M,1,mail.ru,39,0,2,0
,0,inbox.ru,39,0,4,0
M,1,mail.ru,40,1,4,0
F,1,yandex.ru,40,2,0,0
,0,mail.ru,40,4,3,0
F,1,yandex.ru,40,2,2,0
F,1,mail.ru,40,3,0,0
F,1,mail.ru,40,4,6,0
M,1,mail.ru,40,3,0,0
F,1,gmail.com,40,0,2,0
M,1,rambler.ru,40,0,0,0
M,1,bk.ru,40,0,2,0
M,1,yandex.ru,40,0,2,0
F,1,rambler.ru,40,1,6,0
,0,yandex.ru,40,1,4,0
,0,bk.ru,40,1,2,0
F,0,mail.ru,40,0,2,0
,0,mail.ru,40,0,2,0
,0,rambler.ru,40,0,0,0
F,1,yandex.ru,40,0,0,0
,0,mailzi.ru,40,0,2,0
M,1,mail.ru,40,0,0,0
M,1,gmail.com,40,0,2,0
,0,yandex.ru,40,0,0,0
M,1,,40,0,3,0
,0,gmail.com,40,2,0,0
M,1,yandex.ru,40,0,0,0
F,1,gmail.com,40,0,1,0
F,1,,40,0,1,0
F,1,yandex.ru,40,0,3,0
M,1,mail.ru,40,0,0,0
,0,mail.ru,40,1,2,0
,0,yandex.ru,40,0,1,0
,0,yandex.ru,40,0,2,0
F,1,yandex.ru,40,0,0,0
F,1,mail.ru,40,1,1,0
,0,mail.ru,40,0,0,0
F,1,,40,1,0,0
,0,mail.ru,40,0,0,0
,0,hihot.ru,40,0,4,0
,0,mail.ru,40,0,2,0
,0,mail.ru,40,0,1,0
,0,gmail.com,41,4,3,0
,0,mail.ru,41,6,6,0
,0,mail.ru,41,3,6,0
,0,gmail.com,41,1,3,0
F,1,mail.ru,41,3,8,1
M,1,gmail.com,41,3,4,1
,0,mail.ru,41,2,1,0
F,1,,41,0,12,0
,0,yandex.ru,41,0,0,0
,0,walkmail.net,41,1,0,0
F,1,mail.ru,41,1,11,0
M,1,mail.ru,41,4,4,0
F,1,ukr.net,41,0,2,0
,0,rambler.ru,41,1,2,0
F,1,yahoo.com,41,0,2,0
M,1,mail.ru,41,0,0,0
,0,rambler.ru,41,0,2,0
F,1,yandex.ru,41,2,2,0
F,1,mail.ru,41,0,2,0
M,1,mail.ru,41,0,2,0
,0,gmail.com,41,0,3,0
,0,yandex.ru,41,0,6,0
,0,MAIL.RU,41,1,4,0
F,1,ya.ru,41,1,4,0
,0,mail.ru,41,1,6,0
M,1,yandex.ru,41,1,0,0
,0,mail.ru,41,0,2,1
M,1,yandex.ru,41,0,9,0
,0,mail.ru,41,0,6,0
M,1,mail.ru,41,1,0,0
M,1,bk.ru,41,0,10,0
F,1,mail.ru,41,0,3,0
,0,gmail.com,41,0,2,0
M,1,gmail.com,41,1,2,0
F,1,yandex.ru,41,0,3,0
M,1,mail.ru,41,0,4,0
M,1,inbox.ru,41,1,1,0
,0,ukr.net,41,0,9,0
F,1,yandex.ru,41,1,4,0
,0,mail.ru,41,0,1,0
F,1,mail.ru,41,0,0,0
,0,gdm.su,41,1,0,0
F,1,gmail.com,41,0,2,0
F,1,mail.ru,41,0,5,0
M,1,gmail.com,41,0,0,0
,0,gmail.com,41,0,4,0
,0,,42,27,7,0
,0,gmail.com,42,3,4,0
,0,mail.ru,42,1,0,0
,0,mail.ru,42,2,6,0
,0,yandex.ru,42,1,6,0
M,1,bk.ru,42,3,0,0
,0,gmail.com,42,1,15,5
M,1,ivanovivan.ru,42,0,0,0
,0,yandex.ru,42,2,2,0
,0,mail.ru,42,5,4,0
F,1,mail.ru,42,0,0,0
,0,gmail.com,42,2,0,0
,0,mail.ru,42,5,0,0
,0,mail.ru,42,6,7,1
M,1,mail.ru,42,0,0,0
F,1,gmail.com,42,0,0,0
M,1,mail.ru,42,2,0,0
F,1,gmail.com,42,3,2,0
,0,icloud.com,42,2,2,0
,0,gmail.com,42,4,0,0
M,1,yandex.ru,42,2,2,0
,0,yandex.ru,42,0,0,0
,0,mail.ru,42,0,0,0
F,1,mail.ru,42,0,2,0
F,1,gmail.com,42,0,2,0
F,1,gmail.com,42,2,14,0
,0,mail.ru,42,0,6,0
,0,gmail.com,42,0,5,0
F,1,list.ru,42,0,0,0
,0,mail.ru,42,0,1,0
,0,list.ru,42,0,3,0
,0,yandex.ru,42,1,5,0
F,1,gmail.com,42,1,0,0
F,1,mail.ru,42,1,12,0
,0,gmail.com,42,2,4,0
,0,live.ru,42,0,2,0
F,1,aol.de,42,0,2,0
M,1,mail.ru,42,0,0,0
F,1,,42,0,0,0
M,1,gmail.com,42,0,0,0
M,1,yandex.ru,42,0,4,1
M,1,gmail.com,42,0,0,0
,0,mail.ru,42,0,6,0
M,1,yandex.ru,42,2,12,0
,0,mail.ru,42,0,9,0
F,1,ukr.net,42,0,0,0
F,1,mail.ru,42,0,1,0
F,1,mail.ru,42,1,0,0
,0,gmail.com,42,0,13,0
F,1,,42,0,2,0
,0,mail.ru,42,0,2,0
F,1,gmail.com,42,0,1,0
F,1,mail.ru,42,0,4,0
,0,Gmail.com,42,1,5,0
,0,mail.ru,42,0,4,0
,0,gmail.com,42,0,2,0
,0,gmail.com,43,1,0,0
M,1,gmail.com,43,7,1,0
,0,veekdesign.ru,43,2,4,1
F,1,gmail.com,43,4,0,0
F,1,yandex.ru,43,0,3,0
F,1,gmail.com,43,2,4,0
,0,mail.ru,43,1,0,0
,0,gmail.com,43,1,0,0
F,1,gmail.com,43,3,14,0
F,1,bk.ru,43,2,0,0
F,1,yandex.ru,43,0,2,0
M,1,mail.ru,43,3,0,0
,0,yandex.ru,43,1,10,0
F,1,bk.ru,43,0,0,0
,0,gmail.com,43,1,0,0
M,1,mail.ru,43,0,0,0
F,1,mail.ru,43,1,0,2
,0,gmail.com,43,1,0,0
F,1,yandex.ru,43,0,6,0
F,1,hotmail.com,43,2,2,0
F,1,bk.ru,43,0,0,0
F,1,mail.ru,43,3,12,0
F,1,yandex.ru,43,2,2,0
,0,gmail.com,43,0,6,0
,0,list.ru,43,0,2,0
,0,yandex.ru,43,1,12,0
F,1,mail.ru,43,0,2,0
F,1,meta.ua,43,0,0,0
,0,mail.ru,43,1,7,0
M,1,mail.ru,43,1,2,1
F,1,yandex.ru,43,0,0,0
F,1,yandex.ru,43,3,0,1
,0,mail.ru,43,0,2,0
M,1,rambler.ru,43,1,4,2
F,1,yandex.ru,43,0,0,0
,0,gmail.com,43,0,0,0
F,1,gmail.com,43,0,0,0
F,1,alice.it,43,0,0,0
M,1,,43,1,1,0
,0,mail.ru,43,0,2,0
F,1,mail.ru,43,1,1,0
,0,gmail.com,43,1,1,0
M,1,mail.ru,43,0,1,0
,0,gmail.com,43,0,0,0
,0,mail.ru,43,0,9,0
,0,mail.ru,43,3,5,0
M,1,list.ru,43,0,1,0
,0,yandex.ru,44,1,0,0
,0,ya.ru,44,2,5,0
M,1,gmail.com,44,1,2,0
,0,mail.ru,44,6,0,0
M,1,,44,1,0,0
F,1,yandex.ru,44,1,2,0
,0,ngs.ru,44,1,0,0
F,1,gmail.com,44,1,0,0
F,1,mail.ru,44,1,2,0
M,1,gmail.com,44,0,11,0
F,1,gmail.com,44,3,4,0
F,1,mail.ru,44,0,2,0
,0,yandex.ru,44,4,0,0
F,1,yandex.ru,44,0,2,0
,0,mail.ru,44,0,0,0
F,1,,44,0,2,0
F,1,mail.ru,44,0,2,0
F,1,list.ru,44,0,3,0
F,1,gmail.com,44,0,2,0
F,1,,44,0,1,0
F,1,,44,2,16,0
,0,mail.ru,44,0,0,0
M,1,i.ua,44,2,6,0
M,1,1lebedev.com,44,0,0,0
F,1,mail.ru,44,0,3,0
F,1,bk.ru,44,0,5,0
,0,mail.ru,44,0,4,0
F,1,,44,0,4,0
M,1,gmail.com,44,1,2,0
F,1,yandex.ru,44,0,2,0
F,1,,44,0,0,0
,0,inbox.ru,44,2,8,0
F,1,mail.ru,44,0,6,0
F,1,yandex.ru,44,0,8,0
,0,gmail.com,44,0,2,0
F,1,hotmail.com,44,0,0,0
F,1,mail.ru,44,0,0,0
M,1,,44,0,1,0
,0,gmail.com,45,9,3,1
,0,yandex.ru,45,2,2,0
M,1,gmail.com,45,5,0,1
F,1,gmail.com,45,2,0,0
F,1,lenta.ru,45,1,6,0
,0,yahoo.com,45,0,0,0
M,1,gmail.com,45,1,4,0
M,1,gmail.com,45,0,4,0
M,1,me.com,45,0,0,0
M,1,mail.ru,45,2,2,0
M,1,gmail.com,45,3,0,0
F,1,ukr.net,45,0,1,0
M,1,mail.ru,45,0,1,0
M,1,pochta.ru,45,1,8,0
,0,inbox.ru,45,3,2,0
,0,gmail.com,45,0,0,0
F,1,ukr.net,45,0,0,0
F,1,gmail.com,45,0,2,0
,0,mail.ru,45,0,2,0
F,1,,45,2,6,0
M,1,rambler.ru,45,0,4,1
F,1,,45,0,0,0
F,1,rambler.ru,45,1,2,0
,0,gmail.com,45,0,2,0
M,1,mail.ru,45,6,8,0
F,1,mail.ru,45,0,8,0
,0,mail.ru,45,1,0,0
M,1,inbox.ru,45,0,0,0
M,1,gmail.com,45,0,13,0
,0,bk.ru,45,1,3,0
M,1,mail.ru,45,2,2,0
,0,mail.ru,45,0,8,0
,0,bk.ru,45,0,1,0
M,1,mail.ru,45,0,6,0
F,1,yandex.ru,45,0,0,0
F,1,,45,1,0,0
M,1,list.ru,45,0,1,0
,0,yandex.ru,45,1,17,0
M,1,rambler.ru,45,1,5,0
,0,yandex.ru,45,1,1,0
,0,gmail.com,45,0,0,0
M,1,gmail.com,45,0,0,0
M,1,,45,1,7,1
F,1,,45,1,0,0
M,1,gmail.com,45,0,6,0
,0,yandex.ru,45,4,4,0
,0,gmail.com,45,0,4,0
,0,gmail.com,45,0,0,0
F,1,ya.ru,45,0,4,0
F,1,yandex.ru,45,0,0,0
F,1,ukr.net,45,0,6,0
F,1,yandex.ru,45,1,0,0
F,1,rambler.ru,45,0,0,0
,0,yahoo.com,46,5,4,0
,0,gmail.com,46,0,0,0
,0,gmail.com,46,1,0,0
,0,mail.ru,46,10,6,0
,0,gmail.com,46,0,0,0
M,1,mail.ru,46,3,2,0
M,1,yandex.ru,46,5,20,0
,0,inbox.ru,46,0,4,0
F,1,yandex.ru,46,2,2,0
M,1,gmail.com,46,2,0,0
,0,mail.ru,46,3,0,0
,0,rambler.ru,46,1,2,0
M,1,gmail.com,46,0,11,1
M,1,gmail.com,46,0,0,0
M,1,konvent.ru,46,2,0,0
F,1,gmail.com,46,0,1,0
F,1,gmail.com,46,2,0,0
M,1,mail.ru,46,4,0,1
,0,yandex.ru,46,1,2,0
M,1,yandex.ru,46,1,4,0
,0,mail.ru,46,1,3,0
,0,i.ua,46,0,4,0
,0,mail.ru,46,0,6,0
,0,gmail.com,46,8,10,0
M,1,inbox.ru,46,0,4,0
M,1,gmail.com,46,0,2,0
,0,yandex.ru,46,0,22,0
M,1,gmail.com,46,1,1,0
F,1,gmail.com,46,0,1,0
F,1,mail.ru,46,0,5,0
M,1,,46,3,26,0
,0,yandex.ru,46,0,1,0
,0,mail.ru,46,0,1,0
,0,gmail.com,46,0,9,0
F,1,mail.ua,46,0,4,0
F,1,yandex.ru,46,0,0,0
,0,gmail.com,46,1,8,1
M,1,yandex.ru,46,1,0,0
,0,gmail.com,46,0,0,1
M,1,gmail.com,46,1,8,0
F,1,pochta.ru,46,0,1,0
F,1,gmail.com,46,0,0,0
F,1,rambler.ru,46,1,6,0
,0,gmail.com,46,0,0,0
F,1,yandex.ru,46,0,0,0
,0,bk.ru,46,1,2,0
,0,gmail.com,46,0,0,0
M,1,,46,0,4,0
,0,yandex.ru,46,0,0,0
F,1,yandex.ru,46,0,0,0
,0,mail.ru,46,0,3,0
,0,mail.ru,46,0,5,0
F,1,mail.ru,47,1,2,0
F,0,mail.ru,47,2,4,0
M,1,yandex.ru,47,0,4,0
F,1,mail.ru,47,2,10,0
,0,gmail.com,47,2,4,0
F,1,inbox.ru,47,5,2,0
F,1,gmail.com,47,2,0,0
,0,list.ru,47,1,0,0
,0,mail.ru,47,1,4,0
F,1,mail.ru,47,0,0,0
F,1,list.ru,47,1,0,0
,0,bk.ru,47,0,4,0
F,1,inbox.ru,47,0,1,0
,0,yandex.ru,47,3,10,0
F,1,gmail.com,47,1,2,0
F,1,bk.ru,47,1,4,0
,0,bk.ru,47,0,1,0
F,1,gmail.com,47,0,0,0
M,1,gmail.com,47,3,2,0
F,1,gmail.com,47,0,0,0
,0,yandex.ru,47,0,1,0
M,1,gmail.com,47,2,2,1
F,1,yandex.ru,47,0,3,0
,0,gmail.com,47,0,4,0
F,1,mail.ru,47,1,2,0
,0,gmail.com,47,0,0,0
F,1,mail.ru,47,0,12,1
F,1,yandex.ru,47,0,2,0
F,1,yandex.ru,48,0,3,0
M,1,mail.ru,48,3,3,0
,0,mail.ru,48,3,2,0
,0,mail.ru,48,1,2,0
,0,list.ru,48,3,2,0
F,1,,48,5,4,0
,0,gmail.com,48,2,4,0
F,1,gmail.com,48,3,4,0
,0,sibirkin.pro,48,0,4,0
F,1,gmail.com,48,5,1,0
F,1,ro.ru,48,2,3,0
F,1,mail.ru,48,1,0,0
,0,gmail.com,48,0,2,0
,0,inbox.ru,48,0,0,0
F,1,mail.ru,48,1,4,0
,0,gmail.com,48,4,2,0
M,1,mail.ru,48,2,0,0
,0,gmail.com,48,0,2,0
,0,yell.ru,48,2,2,1
,0,mail.ru,48,1,0,0
M,1,inbox.ru,48,0,0,0
,0,yandex.ru,48,1,6,0
M,1,hotmail.com,48,0,9,0
M,1,yandex.ru,49,2,12,0
,0,gmail.com,49,3,13,0
M,1,gmail.com,49,0,0,1
M,1,mail.ru,49,0,11,0
M,1,mail.ru,49,3,0,0
F,1,mail.ru,49,0,0,0
,0,win-interactive.com,49,1,4,0
M,1,gmail.com,49,3,2,0
F,1,,49,1,6,0
F,1,gmail.com,49,0,0,0
M,1,mail.ru,49,1,10,0
,0,mail.ru,49,1,0,0
M,1,e1.ru,49,0,6,0
,0,yandex.ru,49,3,2,0
,0,yandex.ru,49,1,0,0
M,1,,49,2,2,0
F,1,i.ua,49,1,2,0
M,1,gmail.com,49,0,1,0
,0,mail.ru,49,0,1,0
M,1,gmail.com,49,0,2,0
,0,mail.ru,49,0,2,0
F,1,gmail.com,49,0,0,0
,0,mail.ru,49,1,3,0
,0,yandex.ru,49,0,4,0
M,1,gmail.com,49,0,2,0
M,1,yandex.ru,49,5,2,0
,0,mail.ru,49,0,2,0
M,1,gmail.com,49,0,0,0
,0,list.ru,49,0,7,0
F,1,,49,0,1,0
,0,mail.ru,49,0,0,0
M,1,gmail.com,49,0,3,0
F,1,,49,1,3,0
,0,gmail.com,49,0,3,4
F,1,yandex.ru,49,1,13,0
F,1,,49,0,3,6
F,1,gmail.com,49,0,1,0
M,1,,49,1,0,0
M,0,mail.ru,50,20,10,0
,0,bk.ru,50,3,1,1
,0,mail.ru,50,2,5,0
,0,yandex.ru,50,3,0,0
,0,mail.ru,50,0,6,0
,0,ya.ru,50,2,2,0
,0,gmail.com,50,3,1,0
F,0,mail.ru,50,0,2,0
F,1,mail.ru,50,4,3,0
F,1,mail.ru,50,1,0,0
,0,yandex.ru,50,6,0,0
M,1,rambler.ru,50,1,0,0
M,1,gmail.com,50,1,0,0
F,1,gmail.com,50,1,2,0
,0,bk.ru,50,0,2,0
F,1,mail.ru,50,1,0,0
,0,inbox.ru,50,1,4,0
,0,mail.ru,50,0,3,0
,0,mail.ru,50,4,2,0
,0,mail.ru,50,1,2,0
F,1,rambler.ru,50,0,0,0
M,1,mail.ru,50,0,2,0
M,1,yandex.ru,50,1,0,0
M,1,,50,0,11,0
,0,vkcode.ru,50,0,0,0
,0,yandex.ru,50,0,2,0
,0,mail.ru,50,1,0,0
F,1,ukr.net,50,0,1,0
M,1,gmail.com,50,1,1,0
,0,mail.ru,50,1,0,0
,0,yandex.ru,50,0,0,0
,0,gmail.com,50,0,0,0
M,1,mail.ru,50,2,2,0
,0,me.com,50,0,5,0
M,1,yandex.ru,50,0,2,0
M,1,mail.ru,50,0,2,0
F,1,mail.ru,50,1,6,0
F,1,,50,0,6,0
F,1,inbox.lv,50,0,0,0
,0,gmail.com,50,3,1,1
,0,gmail.com,50,0,8,0
M,1,yandex.ru,50,1,2,0
,0,gmail.com,50,1,5,1
F,1,,50,0,1,0
,0,gmail.com,50,0,0,0
,0,mail.ru,50,0,0,0
,0,mail.ru,50,0,0,0
M,1,inbox.ru,50,1,3,0
M,1,,50,0,6,0
F,1,mail.ru,50,0,10,0
F,1,rambler.ru,50,0,2,0
,0,yandex.ru,51,1,2,0
,0,mail.ru,51,2,0,0
F,1,mail.ru,51,0,2,0
,0,gmail.com,51,3,29,2
,1,yahoo.com,51,6,12,0
M,1,yandex.ru,51,1,2,0
M,1,yandex.ru,51,3,1,0
F,1,yandex.ru,51,3,0,0
,0,mail.ru,51,1,2,0
,0,gmail.com,51,2,4,0
F,1,gmail.com,51,2,6,0
,0,me.com,51,0,0,0
,0,rambler.ru,51,2,6,0
,0,gmail.com,51,1,3,0
,0,mail.ru,51,0,3,0
M,1,mail.ru,51,0,3,0
M,1,outlook.com,51,1,0,0
M,1,mail.ru,51,0,2,0
,0,yandex.ru,51,0,4,0
,0,yandex.ru,51,0,6,0
M,1,bk.ru,51,0,3,0
F,1,mail.ru,51,3,0,0
F,1,gmail.com,51,1,3,0
F,1,mail.ru,51,0,5,0
,0,rambler.ru,51,1,0,0
F,1,,51,0,2,0
,0,yandex.ru,52,5,2,1
,0,gmail.com,52,9,7,0
M,1,mail.ru,52,0,4,0
,0,ukr.net,52,3,0,0
F,1,yandex.ru,52,0,2,0
F,1,mail.ru,52,0,6,0
F,1,gmail.com,52,1,1,0
,0,mail.ru,52,1,6,0
M,1,ai66.ru,52,1,2,0
M,1,mail.ru,52,1,0,0
F,1,gmail.com,52,0,7,0
F,1,gmail.com,52,0,4,0
,0,gmail.com,52,3,5,0
M,1,yandex.ru,52,0,5,0
,0,gmail.com,52,0,0,0
,0,gmail.com,52,1,2,1
F,1,familieschmidt.org,52,0,2,0
M,1,mail.ua,52,1,3,0
F,1,list.ru,52,0,1,0
,0,mail.ru,52,1,1,0
,0,yandex.ru,52,0,2,0
,0,gmail.com,52,0,0,0
F,1,yandex.ru,52,0,2,0
F,1,,52,2,2,0
F,1,,52,0,6,0
M,1,,52,2,8,1
,0,gmail.com,52,0,2,0
,0,gmail.com,52,0,7,0
M,1,bk.ru,52,0,6,0
F,1,bk.ru,52,0,1,0
,0,mail.ru,52,0,1,0
M,1,yandex.ru,52,0,1,0
M,1,inbox.ru,52,0,0,0
F,1,mail.ru,52,0,4,0
,0,ukr.net,52,0,4,0
,0,yandex.ru,53,0,0,0
F,1,mail.ru,53,1,6,0
M,1,mail.ru,53,2,8,0
,0,mail.ru,53,0,4,0
M,1,gmail.com,53,3,3,0
,0,mail.ru,53,4,8,0
,0,yandex.ru,53,10,0,0
F,1,gmail.com,53,11,10,0
M,1,gmail.com,53,0,0,0
,0,vtomske.ru,53,5,4,1
,0,mail.ru,53,1,4,0
M,1,gmail.com,53,2,6,0
,0,st-mk.ru,53,1,4,0
M,1,mail.ru,53,0,4,0
M,1,yandex.ru,53,0,2,0
M,1,,53,2,2,4
M,1,gmail.com,53,2,10,0
M,1,mail.ru,53,1,2,0
,0,mail.ru,53,0,4,0
,0,mail.ru,53,0,0,0
F,1,mail.ru,53,0,0,0
F,1,mail.ru,53,0,0,0
,0,mail.ru,53,0,9,0
,0,gmail.com,53,0,1,0
F,1,gmail.com,53,0,0,0
M,1,gmail.com,53,2,0,0
,0,gmail.com,54,3,7,0
M,1,mail.ru,54,2,6,0
M,1,mail.ru,54,3,5,0
,0,gmail.com,54,3,0,0
F,1,mail.ru,54,1,2,0
F,1,gmail.com,54,0,2,0
F,1,yandex.ru,54,0,2,0
,0,bk.ru,54,4,2,0
,0,rambler.ru,54,3,31,0
F,1,mail.ru,54,0,0,0
,0,mail.ru,54,0,6,0
F,1,list.ru,54,0,2,0
,0,yandex.ru,54,0,4,0
,0,mail.ru,54,1,16,0
,0,gmail.com,54,1,0,0
M,1,gmail.com,54,0,7,0
,0,icloud.com,54,0,4,0
F,1,gmail.com,54,0,4,0
,0,mail.ru,54,0,5,0
M,1,bk.ru,54,1,0,0
F,1,,54,0,1,0
,0,tut.by,54,0,0,0
M,1,list.ru,54,0,1,0
F,1,yandex.ru,54,0,2,0
,0,ukr.net,54,0,2,0
F,1,,54,0,1,0
F,1,gmail.com,54,0,6,0
,0,gmail.com,54,0,0,0
F,1,rambler.ru,54,0,0,0
,0,gmail.com,55,7,0,0
F,1,gmail.com,55,2,2,0
,0,mail.ru,55,5,2,0
F,1,meta.ua,55,3,7,0
F,1,gmail.com,55,0,2,0
,0,mail.ru,55,3,0,0
M,1,mail.ru,55,5,1,0
M,1,alba.dp.ua,55,2,0,0
M,1,gmail.com,55,0,0,0
M,1,bk.ru,55,2,2,1
F,1,mail.ru,55,1,28,0
M,1,yandex.ru,55,0,8,0
,0,ya.ru,55,2,2,0
,0,mail.ru,55,0,4,0
F,1,gmail.com,55,1,7,0
M,1,gmail.com,55,1,0,0
F,1,,55,1,6,0
M,1,rambler.ru,55,0,0,0
F,1,gmail.com,55,1,2,1
,0,mail.ru,55,0,1,0
F,1,gmail.com,55,0,1,0
,0,gmail.com,56,6,9,2
F,1,rambler.ru,56,0,0,0
,0,mail.ru,56,0,0,0
,0,mail.ru,56,4,4,0
F,1,gmail.com,56,2,2,0
F,1,mail.ru,56,1,2,0
,0,e1.ru,56,2,1,0
M,1,inbox.ru,56,3,3,0
,0,bk.ru,56,2,0,0
M,1,icloud.com,56,1,8,0
,0,yandex.ru,56,3,4,0
M,1,list.ru,56,1,0,0
F,1,gmail.com,56,0,6,0
,0,gmail.com,56,1,10,0
,0,mail.ru,56,0,18,1
F,1,yandex.ru,56,2,14,0
,0,mail.ru,56,0,6,0
M,1,,56,0,0,0
,0,gmail.com,56,4,8,0
,0,gmail.com,56,2,9,1
F,1,yandex.ru,56,0,1,0
F,1,,56,0,10,0
F,1,mail.ru,56,0,0,0
,0,mail.ru,56,0,0,0
F,1,ngs.ru,56,0,2,0
,0,gmail.com,56,0,0,0
,0,gmail.com,56,0,2,0
,0,mail.ru,56,1,3,0
,0,gmail.com,57,4,4,0
,0,gmail.com,57,4,5,0
,0,yandex.ru,57,5,7,0
F,1,mail.ru,57,1,2,0
F,1,gmail.com,57,0,2,0
,0,mail.ru,57,3,2,0
F,1,yandex.ru,57,3,7,0
M,1,hotbox.ru,57,4,5,0
M,1,gmail.com,57,0,2,0
F,1,mail.ru,57,1,2,0
,0,yandex.ru,57,4,0,0
M,1,gmail.com,57,0,2,0
,0,mail.ru,57,1,9,0
,0,yopmail.com,57,2,2,1
,0,bk.ru,57,2,12,1
F,1,hotmail.com,57,1,6,0
,0,list.ru,57,2,1,0
F,1,gmail.com,57,1,8,0
F,1,yandex.ru,57,0,0,0
,0,mail.ru,57,1,5,3
,0,gmail.com,57,0,0,0
,1,,57,1,2,0
,0,gmail.com,57,0,5,0
,0,mail.ru,57,0,11,0
F,1,yandex.ru,57,1,3,0
M,1,mail.ru,57,0,2,0
,0,gmail.com,57,1,2,0
F,1,,57,0,2,0
,0,gmail.com,57,0,2,0
,0,mail.ru,57,1,10,0
F,1,mail.ru,57,0,1,0
,0,gmail.com,57,0,5,0
,0,gmail.com,57,0,1,0
F,1,,57,0,4,0
,0,bk.ru,57,2,4,1
,0,olympus.ru,58,2,3,0
M,1,mail.ru,58,3,0,0
F,1,yandex.ru,58,1,0,0
,0,mail.ru,58,0,2,1
F,1,gmail.com,58,6,8,0
F,1,ukr.net,58,11,6,0
,0,yandex.ru,58,0,0,0
F,1,mail.ru,58,4,2,0
,0,mail.ru,58,1,2,0
F,1,yandex.ru,58,2,4,0
F,1,gmail.com,58,0,0,0
,0,mail.ru,58,1,1,0
F,1,mail.ru,58,3,6,0
,0,yandex.ru,58,0,2,0
,0,mail.ru,58,1,4,0
F,1,gmail.com,58,0,0,0
F,1,,58,0,0,0
,0,mail.ru,58,0,13,0
M,1,gmail.com,58,0,3,0
M,1,mail.ru,58,1,5,0
F,1,mail.ru,58,0,4,0
,0,gmail.com,58,0,2,0
F,1,,58,0,4,0
F,1,,58,1,0,0
F,1,gmail.com,58,1,5,0
,0,mail.ru,58,1,0,0
F,1,,58,3,4,0
F,1,mail.ru,58,0,7,0
,0,gmail.com,58,0,0,0
F,1,mail.ru,58,0,3,0
F,1,yandex.ru,58,1,1,0
,0,gmail.com,59,12,3,0
,0,gmail.com,59,1,0,0
,0,yandex.ru,59,3,4,0
,0,PSTGU.Ru,59,1,0,0
,0,yandex.ru,59,2,0,0
M,1,gmail.com,59,1,0,0
,0,gmail.com,59,1,6,0
,0,gmail.com,59,1,0,0
F,1,yandex.ru,59,4,2,0
F,1,yandex.ru,59,0,0,0
,0,mail.ru,59,3,2,0
M,1,gmail.com,59,1,2,0
,0,yandex.ru,59,1,2,0
,0,gmail.com,59,2,5,0
,0,tut.by,59,0,2,0
,0,gmail.com,59,0,4,0
,0,mail.ru,59,0,0,0
,0,mail.ru,59,1,15,0
M,1,live.ru,59,0,1,1
F,1,yandex.ru,59,0,0,0
M,1,,59,1,6,0
,0,gmail.com,59,0,6,0
,0,gmail.com,59,0,0,0
F,1,mail.ru,59,0,2,0
,0,mail.ru,59,1,9,1
,0,gmail.com,59,1,4,0
F,1,bk.ru,59,0,5,0
F,1,rambler.ru,59,0,1,0
,0,inbox.ru,59,0,2,0
F,1,ukr.net,59,0,0,0
,0,mail.ru,59,0,16,0
F,1,mail.ru,59,1,1,0
F,1,,59,1,8,0
,0,gmail.com,59,2,3,0
F,1,,59,1,16,0
F,1,icloud.com,59,0,0,0
,0,gmail.com,60,0,2,0
,0,mail.ru,60,3,4,0
,0,gmail.com,60,2,5,0
F,1,mail.ru,60,1,4,0
,0,mail.ru,60,3,2,0
F,1,yahoo.com,60,0,4,0
F,1,mail.ru,60,2,4,0
,0,mail.ru,60,1,4,0
M,1,ukr.net,60,2,0,0
F,1,gmail.com,60,0,2,0
M,1,tbcgroupm.ru,60,0,4,0
M,1,rambler.ru,60,0,6,0
M,1,ya.ru,60,0,0,0
M,1,gmail.com,60,0,0,0
F,1,,60,2,4,0
M,1,gmail.com,60,0,1,0
F,1,yandex.ru,60,1,2,0
F,1,,60,0,1,0
F,1,yandex.ru,60,0,2,0
,0,mail.ru,60,0,1,0
F,1,gmail.com,60,0,0,0
,0,gmail.com,60,0,4,0
,0,gmail.com,60,1,0,0
M,1,yandex.ru,60,4,0,0
,0,gmail.com,60,1,5,0
F,1,gmail.com,60,0,0,6
F,1,yandex.ru,60,1,1,1
,0,yandex.ru,60,0,2,0
M,1,,60,0,6,0
M,1,mail.ru,60,0,0,0
F,1,,60,1,4,0
